"","k","seed","ncpts","nit","aicc"
"2589",14,170,1,100,-149.725503714162
"2590",15,170,1,100,-89.1116988837877
"2591",2,172,1,100,32.3605969205876
"2592",3,172,1,100,46.83129511769
"2593",4,172,1,100,67.7334165569629
"2594",5,172,1,100,89.3350960615094
"2595",6,172,1,100,112.9549740138
"2596",7,172,1,100,137.494119679339
"2597",8,172,1,100,175.496274302179
"2598",9,172,1,100,237.0762238759
"2599",10,172,1,100,377.096670925398
"2600",11,172,1,100,1057.28572838834
"2601",12,172,1,100,-965.615388313829
"2602",13,172,1,100,-286.723816469615
"2603",14,172,1,100,-149.346685015445
"2604",15,172,1,100,-89.3150397394624
"2605",2,174,1,100,30.0361431481153
"2606",3,174,1,100,51.7241527531879
"2607",4,174,1,100,70.7578885826525
"2608",5,174,1,100,88.7967343843382
"2609",6,174,1,100,111.298081588292
"2610",7,174,1,100,139.123355514895
"2611",8,174,1,100,175.779872733796
"2612",9,174,1,100,240.261707813358
"2613",10,174,1,100,379.671715858217
"2614",11,174,1,100,1058.75886092688
"2615",12,174,1,100,-961.202137582607
"2616",13,174,1,100,-283.977142590868
"2617",14,174,1,100,-148.568181427875
"2618",15,174,1,100,-88.5453104545695
"2619",2,176,1,100,27.8120085167289
"2620",3,176,1,100,51.0595030990097
"2621",4,176,1,100,68.5278211775817
"2622",5,176,1,100,86.6966575210588
"2623",6,176,1,100,110.664046670068
"2624",7,176,1,100,139.482686232544
"2625",8,176,1,100,173.529231700674
"2626",9,176,1,100,238.687975742581
"2627",10,176,1,100,376.543744924385
"2628",11,176,1,100,1055.49569287683
"2629",12,176,1,100,-964.329081339539
"2630",13,176,1,100,-286.595773474438
"2631",14,176,1,100,-149.439815719079
"2632",15,176,1,100,-89.1571798878087
"2633",2,178,1,100,31.6348369664968
"2634",3,178,1,100,45.9414427606359
"2635",4,178,1,100,65.211443147539
"2636",5,178,1,100,89.8882034361373
"2637",6,178,1,100,111.396061424598
"2638",7,178,1,100,140.035641092068
"2639",8,178,1,100,173.838433705903
"2640",9,178,1,100,238.627733941719
"2641",10,178,1,100,374.265338722336
"2642",11,178,1,100,1053.86088111415
"2643",12,178,1,100,-968.979282051923
"2644",13,178,1,100,-291.384932424549
"2645",14,178,1,100,-151.960533485217
"2646",15,178,1,100,-92.6195931154561
"2647",2,180,1,100,28.8638772847761
"2648",3,180,1,100,50.3333530882119
"2649",4,180,1,100,67.9934598569682
"2650",5,180,1,100,85.765513596519
"2651",6,180,1,100,108.301107947015
"2652",7,180,1,100,136.940952430942
"2653",8,180,1,100,173.138629940296
"2654",9,180,1,100,236.261472049376
"2655",10,180,1,100,373.866600808896
"2656",11,180,1,100,1053.90764008428
"2657",12,180,1,100,-963.636976075653
"2658",13,180,1,100,-286.552307376634
"2659",14,180,1,100,-150.14091191626
"2660",15,180,1,100,-89.6489893438222
"2661",2,182,1,100,28.9417985117372
"2662",3,182,1,100,49.3227207159214
"2663",4,182,1,100,64.6305793206923
"2664",5,182,1,100,83.1909891868973
"2665",6,182,1,100,100.641728787684
"2666",7,182,1,100,129.417491174513
"2667",8,182,1,100,166.881781549186
"2668",9,182,1,100,230.395102817689
"2669",10,182,1,100,371.691191870872
"2670",11,182,1,100,1055.54160157156
"2671",12,182,1,100,-964.065334903283
"2672",13,182,1,100,-286.207369102771
"2673",14,182,1,100,-148.903027148686
"2674",15,182,1,100,-88.9106130497824
"2675",2,184,1,100,31.075832180702
"2676",3,184,1,100,51.0475979800588
"2677",4,184,1,100,71.9950235187305
"2678",5,184,1,100,92.4528106852054
"2679",6,184,1,100,108.464205010085
"2680",7,184,1,100,136.05252704747
"2681",8,184,1,100,171.078528632173
"2682",9,184,1,100,235.188752747783
"2683",10,184,1,100,374.82136558673
"2684",11,184,1,100,1052.85636796145
"2685",12,184,1,100,-969.40190284961
"2686",13,184,1,100,-289.327570337067
"2687",14,184,1,100,-153.018086268504
"2688",15,184,1,100,-92.7570222697518
"2689",2,186,1,100,30.7681449285578
"2690",3,186,1,100,48.4671230199366
"2691",4,186,1,100,66.5403588626325
"2692",5,186,1,100,89.1256416398713
"2693",6,186,1,100,112.279081757231
"2694",7,186,1,100,136.064156940078
"2695",8,186,1,100,172.045546771819
"2696",9,186,1,100,236.828302141096
"2697",10,186,1,100,375.015332975671
"2698",11,186,1,100,1056.18793315778
"2699",12,186,1,100,-962.242132276427
"2700",13,186,1,100,-283.097466858852
"2701",14,186,1,100,-146.50797710812
"2702",15,186,1,100,-87.1578077366267
"2703",2,188,1,100,30.0551126896522
"2704",3,188,1,100,48.4493439276315
"2705",4,188,1,100,66.2231620944252
"2706",5,188,1,100,88.0597546140037
"2707",6,188,1,100,109.065443640029
"2708",7,188,1,100,138.236733124384
"2709",8,188,1,100,174.527184046528
"2710",9,188,1,100,236.290994638279
"2711",10,188,1,100,381.189264234933
"2712",11,188,1,100,1060.6935626497
"2713",12,188,1,100,-963.728158579057
"2714",13,188,1,100,-284.742421643989
"2715",14,188,1,100,-146.326386318582
"2716",15,188,1,100,-85.8243858008221
"2717",2,190,1,100,28.6738579245288
"2718",3,190,1,100,49.0714373262938
"2719",4,190,1,100,65.6644024020657
"2720",5,190,1,100,82.6261650617278
"2721",6,190,1,100,103.928186584001
"2722",7,190,1,100,132.631318741784
"2723",8,190,1,100,172.181554046756
"2724",9,190,1,100,236.170885656433
"2725",10,190,1,100,377.467387364875
"2726",11,190,1,100,1056.87780141418
"2727",12,190,1,100,-965.481681911084
"2728",13,190,1,100,-289.495040839286
"2729",14,190,1,100,-150.397952172916
"2730",15,190,1,100,-90.218334069829
"2731",2,192,1,100,31.2529118908972
"2732",3,192,1,100,51.8908207600819
"2733",4,192,1,100,69.8819849202939
"2734",5,192,1,100,89.3561143191686
"2735",6,192,1,100,111.991505961
"2736",7,192,1,100,137.848530456586
"2737",8,192,1,100,174.403638321828
"2738",9,192,1,100,237.439483284215
"2739",10,192,1,100,374.721934510298
"2740",11,192,1,100,1054.29241197979
"2741",12,192,1,100,-964.695893398151
"2742",13,192,1,100,-286.433954267323
"2743",14,192,1,100,-150.661140889671
"2744",15,192,1,100,-89.0482808078768
"2745",2,194,1,100,29.5698779413514
"2746",3,194,1,100,52.2372417420753
"2747",4,194,1,100,69.014531814149
"2748",5,194,1,100,88.4025778897691
"2749",6,194,1,100,108.639254929569
"2750",7,194,1,100,137.40636777071
"2751",8,194,1,100,175.014189713448
"2752",9,194,1,100,235.494216425418
"2753",10,194,1,100,374.756933112371
"2754",11,194,1,100,1055.65565882887
"2755",12,194,1,100,-964.847975972419
"2756",13,194,1,100,-286.674663247292
"2757",14,194,1,100,-150.660939696163
"2758",15,194,1,100,-91.9517591411108
"2759",2,196,1,100,31.6603563626995
"2760",3,196,1,100,50.9697818742468
"2761",4,196,1,100,70.7175495833448
"2762",5,196,1,100,88.5680348017328
"2763",6,196,1,100,109.658240385249
"2764",7,196,1,100,134.845087489493
"2765",8,196,1,100,174.51959739693
"2766",9,196,1,100,236.843240214334
"2767",10,196,1,100,376.061548602849
"2768",11,196,1,100,1051.67847902132
"2769",12,196,1,100,-967.837318908919
"2770",13,196,1,100,-289.532535470801
"2771",14,196,1,100,-150.576991896492
"2772",15,196,1,100,-90.8514475868738
"2773",2,198,1,100,31.4726689874142
"2774",3,198,1,100,49.9854936483364
"2775",4,198,1,100,69.9935002282168
"2776",5,198,1,100,87.6790924004875
"2777",6,198,1,100,110.61327219469
"2778",7,198,1,100,137.016445692204
"2779",8,198,1,100,170.125480833314
"2780",9,198,1,100,234.620768487664
"2781",10,198,1,100,374.156501545389
"2782",11,198,1,100,1054.00060366255
"2783",12,198,1,100,-965.704988460712
"2784",13,198,1,100,-287.545325433461
"2785",14,198,1,100,-147.610840585885
"2786",15,198,1,100,-86.1926351376626
"2787",2,200,1,100,32.4259054339459
"2788",3,200,1,100,48.2342938279529
"2789",4,200,1,100,70.485334272306
"2790",5,200,1,100,89.1744058937151
"2791",6,200,1,100,110.138385619318
"2792",7,200,1,100,134.889002062692
"2793",8,200,1,100,173.292800568067
"2794",9,200,1,100,239.234039474179
"2795",10,200,1,100,377.270995101472
"2796",11,200,1,100,1056.43659681966
"2797",12,200,1,100,-964.857517991221
"2798",13,200,1,100,-286.968810125543
"2799",14,200,1,100,-149.315003813618
"2800",15,200,1,100,-88.5516920867659
"2801",2,2,2,100,36.1216171496909
"2802",3,2,2,100,55.8704070342123
"2803",4,2,2,100,87.5578324521687
"2804",5,2,2,100,124.874455203202
"2805",6,2,2,100,209.854735218676
"2806",7,2,2,100,522.206214886386
"2807",8,2,2,100,-993.247004676147
"2808",9,2,2,100,-227.513934765988
"2809",10,2,2,100,-114.904408171399
"2810",11,2,2,100,-70.4983014672076
"2811",12,2,2,100,-45.5898216150412
"2812",13,2,2,100,-24.263843832521
"2813",14,2,2,100,-13.3441080291858
"2814",15,2,2,100,-6.9723648014317
"2815",2,4,2,100,35.9068313174157
"2816",3,4,2,100,58.4155036202483
"2817",4,4,2,100,84.303802471227
"2818",5,4,2,100,132.447795220169
"2819",6,4,2,100,210.425835517377
"2820",7,4,2,100,525.49854669711
"2821",8,4,2,100,-996.54997083264
"2822",9,4,2,100,-235.333184802145
"2823",10,4,2,100,-120.028725369231
"2824",11,4,2,100,-72.788586494638
"2825",12,4,2,100,-45.0898810213751
"2826",13,4,2,100,-28.2294622036046
"2827",14,4,2,100,-16.7135359749777
"2828",15,4,2,100,-7.61247097840979
"2829",2,6,2,100,34.1899282833461
"2830",3,6,2,100,56.7706982278276
"2831",4,6,2,100,85.2805087330061
"2832",5,6,2,100,122.895585908173
"2833",6,6,2,100,205.477961083373
"2834",7,6,2,100,517.321015062437
"2835",8,6,2,100,-990.813411215534
"2836",9,6,2,100,-229.363165526559
"2837",10,6,2,100,-115.217834778926
"2838",11,6,2,100,-68.5957426420421
"2839",12,6,2,100,-41.5080988654155
"2840",13,6,2,100,-25.4402396682099
"2841",14,6,2,100,-11.0086432214211
"2842",15,6,2,100,-1.9698487052292
"2843",2,8,2,100,35.4094838781122
"2844",3,8,2,100,54.1535089821685
"2845",4,8,2,100,84.4587327798308
"2846",5,8,2,100,130.296691169326
"2847",6,8,2,100,210.839219541555
"2848",7,8,2,100,521.508983716495
"2849",8,8,2,100,-987.945554009286
"2850",9,8,2,100,-227.818673792433
"2851",10,8,2,100,-117.590004712633
"2852",11,8,2,100,-71.4245486683281
"2853",12,8,2,100,-42.9273459373161
"2854",13,8,2,100,-27.5167913540544
"2855",14,8,2,100,-17.1682855168647
"2856",15,8,2,100,-6.14917888187171
"2857",2,10,2,100,35.0543782631269
"2858",3,10,2,100,56.112512063496
"2859",4,10,2,100,88.1022607142962
"2860",5,10,2,100,131.501267023537
"2861",6,10,2,100,210.020143118092
"2862",7,10,2,100,520.331795602594
"2863",8,10,2,100,-995.953336182486
"2864",9,10,2,100,-227.481800379693
"2865",10,10,2,100,-115.394586179158
"2866",11,10,2,100,-67.7495854533072
"2867",12,10,2,100,-44.6095162084478
"2868",13,10,2,100,-26.840163915132
"2869",14,10,2,100,-15.8444952186756
"2870",15,10,2,100,-5.90864985095851
"2871",2,12,2,100,35.3535895792369
"2872",3,12,2,100,54.2251907904886
"2873",4,12,2,100,83.6125077256438
"2874",5,12,2,100,127.520650368
"2875",6,12,2,100,211.419354124599
"2876",7,12,2,100,519.623247109293
"2877",8,12,2,100,-990.629385382067
"2878",9,12,2,100,-225.718323511524
"2879",10,12,2,100,-111.482865749456
"2880",11,12,2,100,-69.3663926734973
"2881",12,12,2,100,-43.9787898776955
"2882",13,12,2,100,-26.7361557658357
"2883",14,12,2,100,-13.7557699942586
"2884",15,12,2,100,-6.17147274630358
"2885",2,14,2,100,34.4229202369144
"2886",3,14,2,100,52.0019227972218
"2887",4,14,2,100,83.3826334102215
"2888",5,14,2,100,127.055519214177
"2889",6,14,2,100,211.603018418268
"2890",7,14,2,100,524.349217575174
"2891",8,14,2,100,-987.390756864621
"2892",9,14,2,100,-228.435123432376
"2893",10,14,2,100,-115.745902247259
"2894",11,14,2,100,-70.1997986295218
"2895",12,14,2,100,-41.0661775368721
"2896",13,14,2,100,-21.1179674209498
"2897",14,14,2,100,-6.81335304176039
"2898",15,14,2,100,2.58632905237715
"2899",2,16,2,100,34.0449526712028
"2900",3,16,2,100,54.286749832324
"2901",4,16,2,100,83.951947155185
"2902",5,16,2,100,126.74242770312
"2903",6,16,2,100,212.341585166162
"2904",7,16,2,100,524.205822515292
"2905",8,16,2,100,-995.351324468813
"2906",9,16,2,100,-230.553207926685
"2907",10,16,2,100,-116.78845418181
"2908",11,16,2,100,-70.9397633363421
"2909",12,16,2,100,-41.9516603944003
"2910",13,16,2,100,-27.2055858140457
"2911",14,16,2,100,-11.6584715743891
"2912",15,16,2,100,-1.6898200733711
"2913",2,18,2,100,36.6716731393202
"2914",3,18,2,100,55.0252378320344
"2915",4,18,2,100,84.042192851456
"2916",5,18,2,100,127.924841723047
"2917",6,18,2,100,207.137601420417
"2918",7,18,2,100,517.400296797259
"2919",8,18,2,100,-992.318473044861
"2920",9,18,2,100,-229.480228434236
"2921",10,18,2,100,-118.635371630046
"2922",11,18,2,100,-71.5854582860513
"2923",12,18,2,100,-41.5173504483655
"2924",13,18,2,100,-24.7312856779174
"2925",14,18,2,100,-13.6083159720455
"2926",15,18,2,100,-5.6632793231125
"2927",2,20,2,100,36.5720660609112
"2928",3,20,2,100,56.0699991397984
"2929",4,20,2,100,85.7495818619649
"2930",5,20,2,100,131.42702900738
"2931",6,20,2,100,214.196851628509
"2932",7,20,2,100,521.068184025419
"2933",8,20,2,100,-990.15718114537
"2934",9,20,2,100,-227.960573823754
"2935",10,20,2,100,-113.784664737002
"2936",11,20,2,100,-67.7629136656607
"2937",12,20,2,100,-43.6042224479562
"2938",13,20,2,100,-25.0736694137143
"2939",14,20,2,100,-17.6152349588284
"2940",15,20,2,100,-7.30226981706127
"2941",2,22,2,100,35.4687433336772
"2942",3,22,2,100,55.0987141792653
"2943",4,22,2,100,87.4508361293918
"2944",5,22,2,100,126.93318077985
"2945",6,22,2,100,211.357745457715
"2946",7,22,2,100,523.913154893469
"2947",8,22,2,100,-995.659359248108
"2948",9,22,2,100,-229.639909232584
"2949",10,22,2,100,-118.428038187215
"2950",11,22,2,100,-70.5078260296001
"2951",12,22,2,100,-45.3737909274645
"2952",13,22,2,100,-29.8037135615058
"2953",14,22,2,100,-17.9638648260972
"2954",15,22,2,100,-7.12223152838135
"2955",2,24,2,100,33.4234475038867
"2956",3,24,2,100,52.9739613825293
"2957",4,24,2,100,85.0782248494283
"2958",5,24,2,100,125.313400606856
"2959",6,24,2,100,206.410925554887
"2960",7,24,2,100,514.95265299699
"2961",8,24,2,100,-992.935870834186
"2962",9,24,2,100,-231.055973908359
"2963",10,24,2,100,-117.23486213726
"2964",11,24,2,100,-73.4469754475646
"2965",12,24,2,100,-43.4431323741554
"2966",13,24,2,100,-26.2108081300743
"2967",14,24,2,100,-15.5429591152763
"2968",15,24,2,100,-7.03512626571535
"2969",2,26,2,100,34.9315440764483
"2970",3,26,2,100,57.3952960671492
"2971",4,26,2,100,82.9892191343584
"2972",5,26,2,100,122.857145052271
"2973",6,26,2,100,209.553392745489
"2974",7,26,2,100,519.476696394978
"2975",8,26,2,100,-993.231657018887
"2976",9,26,2,100,-228.494458994661
"2977",10,26,2,100,-117.001291201931
"2978",11,26,2,100,-74.8549390859206
"2979",12,26,2,100,-42.638321207039
"2980",13,26,2,100,-24.7576719746706
"2981",14,26,2,100,-17.2391154793856
"2982",15,26,2,100,-7.54199670907093
"2983",2,28,2,100,36.2143798968148
"2984",3,28,2,100,52.0779624680884
"2985",4,28,2,100,82.2347653571916
"2986",5,28,2,100,127.122359517855
"2987",6,28,2,100,210.073866839452
"2988",7,28,2,100,520.149719326427
"2989",8,28,2,100,-991.039493812973
"2990",9,28,2,100,-228.431171636551
"2991",10,28,2,100,-115.899227504999
"2992",11,28,2,100,-69.5460341274197
"2993",12,28,2,100,-44.8854604283259
"2994",13,28,2,100,-26.4942982147974
"2995",14,28,2,100,-14.4520808833244
"2996",15,28,2,100,-3.84656533337673
"2997",2,30,2,100,33.945461268804
"2998",3,30,2,100,51.4274461126832
"2999",4,30,2,100,87.9451465096319
"3000",5,30,2,100,130.307442001049
"3001",6,30,2,100,212.245511566607
"3002",7,30,2,100,523.292239659777
"3003",8,30,2,100,-991.392975954423
"3004",9,30,2,100,-225.90755497245
"3005",10,30,2,100,-119.734140510616
"3006",11,30,2,100,-75.6955658384672
"3007",12,30,2,100,-46.2400383818146
"3008",13,30,2,100,-29.0255717510933
"3009",14,30,2,100,-17.9766677670519
"3010",15,30,2,100,-6.86212269179799
"3011",2,32,2,100,38.0576140233311
"3012",3,32,2,100,53.9946341258789
"3013",4,32,2,100,83.7770257066529
"3014",5,32,2,100,126.411094720474
"3015",6,32,2,100,210.632825664283
"3016",7,32,2,100,522.630296704235
"3017",8,32,2,100,-994.167579269144
"3018",9,32,2,100,-231.550855534691
"3019",10,32,2,100,-114.234540972575
"3020",11,32,2,100,-66.1358865519958
"3021",12,32,2,100,-41.9901123764853
"3022",13,32,2,100,-19.0153119960273
"3023",14,32,2,100,-12.0250412009855
"3024",15,32,2,100,-7.25301472971546
"3025",2,34,2,100,37.5620978702356
"3026",3,34,2,100,57.2057620527955
"3027",4,34,2,100,88.1527974083734
"3028",5,34,2,100,129.976649717521
"3029",6,34,2,100,208.212465644309
"3030",7,34,2,100,517.103713821912
"3031",8,34,2,100,-994.122217558169
"3032",9,34,2,100,-228.159608966389
"3033",10,34,2,100,-117.696098619928
"3034",11,34,2,100,-68.9931239274709
"3035",12,34,2,100,-39.6985588254969
"3036",13,34,2,100,-28.1465434623419
"3037",14,34,2,100,-19.4118732856002
"3038",15,34,2,100,-7.3092588768622
"3039",2,36,2,100,33.9215723337564
"3040",3,36,2,100,55.2171140846306
"3041",4,36,2,100,88.666322840091
"3042",5,36,2,100,127.756518940458
"3043",6,36,2,100,208.89203530164
"3044",7,36,2,100,520.335557469687
"3045",8,36,2,100,-997.887705026995
"3046",9,36,2,100,-234.118155867985
"3047",10,36,2,100,-119.164720146343
"3048",11,36,2,100,-73.6921087343065
"3049",12,36,2,100,-45.8776472319122
"3050",13,36,2,100,-30.4910924702289
"3051",14,36,2,100,-15.6076401175722
"3052",15,36,2,100,-7.02313388585085
"3053",2,38,2,100,35.6513067533139
"3054",3,38,2,100,56.5449603319396
"3055",4,38,2,100,86.3091522927968
"3056",5,38,2,100,127.48350136428
"3057",6,38,2,100,208.581298801492
"3058",7,38,2,100,517.164556088558
"3059",8,38,2,100,-995.547478135948
"3060",9,38,2,100,-231.22875771527
"3061",10,38,2,100,-113.094199519044
"3062",11,38,2,100,-66.8068052923573
"3063",12,38,2,100,-43.1677956929424
"3064",13,38,2,100,-27.5198648806541
"3065",14,38,2,100,-13.3387469131537
"3066",15,38,2,100,-3.81921120539693
"3067",2,40,2,100,33.7734318791607
"3068",3,40,2,100,57.3338178269275
"3069",4,40,2,100,84.616536268777
"3070",5,40,2,100,125.451273458891
"3071",6,40,2,100,208.256079852296
"3072",7,40,2,100,519.144256820865
"3073",8,40,2,100,-992.270948241838
"3074",9,40,2,100,-230.311108295495
"3075",10,40,2,100,-118.841546779525
"3076",11,40,2,100,-69.1396223703445
"3077",12,40,2,100,-40.868241169152
"3078",13,40,2,100,-25.5108623188646
"3079",14,40,2,100,-14.2470910963346
"3080",15,40,2,100,-1.96346430726931
"3081",2,42,2,100,33.2708107077189
"3082",3,42,2,100,54.5830611809497
"3083",4,42,2,100,85.1539298924613
"3084",5,42,2,100,125.642206644267
"3085",6,42,2,100,206.522915399734
"3086",7,42,2,100,515.8433322554
"3087",8,42,2,100,-993.279539477831
"3088",9,42,2,100,-232.449620685844
"3089",10,42,2,100,-119.561080439177
"3090",11,42,2,100,-70.932156134762
"3091",12,42,2,100,-42.8287914332598
"3092",13,42,2,100,-26.014721624626
"3093",14,42,2,100,-13.1559749703208
"3094",15,42,2,100,-5.62071770851543
"3095",2,44,2,100,35.3130238457326
"3096",3,44,2,100,56.6615249416212
"3097",4,44,2,100,84.4268871742626
"3098",5,44,2,100,128.920089575049
"3099",6,44,2,100,209.197891072191
"3100",7,44,2,100,518.42678415304
"3101",8,44,2,100,-993.324266426785
"3102",9,44,2,100,-230.174072451848
"3103",10,44,2,100,-119.152213741187
"3104",11,44,2,100,-70.4082074843773
"3105",12,44,2,100,-45.1131464513533
"3106",13,44,2,100,-28.2600077665337
"3107",14,44,2,100,-17.4090911123635
"3108",15,44,2,100,-7.23327465095656
"3109",2,46,2,100,35.9214962776216
"3110",3,46,2,100,56.1258139461036
"3111",4,46,2,100,89.230810797074
"3112",5,46,2,100,128.807499220096
"3113",6,46,2,100,210.943841730873
"3114",7,46,2,100,523.426528928522
"3115",8,46,2,100,-994.373039393867
"3116",9,46,2,100,-232.947472267914
"3117",10,46,2,100,-118.847089735221
"3118",11,46,2,100,-72.5850745742414
"3119",12,46,2,100,-44.2720475341367
"3120",13,46,2,100,-27.5285575257714
"3121",14,46,2,100,-17.4019675073748
"3122",15,46,2,100,-6.3124761641283
"3123",2,48,2,100,34.3400197538456
"3124",3,48,2,100,53.8512803861669
"3125",4,48,2,100,82.4437216042382
"3126",5,48,2,100,121.956425701186
"3127",6,48,2,100,205.360817057518
"3128",7,48,2,100,517.848787140776
"3129",8,48,2,100,-998.99163221171
"3130",9,48,2,100,-229.261278140694
"3131",10,48,2,100,-117.160744321467
"3132",11,48,2,100,-72.6506097370149
"3133",12,48,2,100,-46.7749632915905
"3134",13,48,2,100,-29.4591475279396
"3135",14,48,2,100,-15.1089390798726
"3136",15,48,2,100,-6.0700711650494
"3137",2,50,2,100,36.1638666824856
"3138",3,50,2,100,54.7114352891613
"3139",4,50,2,100,85.3271962713565
"3140",5,50,2,100,123.744458270407
"3141",6,50,2,100,206.599283043774
"3142",7,50,2,100,517.991786703529
"3143",8,50,2,100,-994.843546827003
"3144",9,50,2,100,-230.681436290444
"3145",10,50,2,100,-117.770430587201
"3146",11,50,2,100,-69.3445461328035
"3147",12,50,2,100,-42.5317829773127
"3148",13,50,2,100,-24.9156601239008
"3149",14,50,2,100,-19.7667314689191
"3150",15,50,2,100,-10.4667003714964
"3151",2,52,2,100,35.3991182909054
"3152",3,52,2,100,54.0698295088182
"3153",4,52,2,100,85.0346243378103
"3154",5,52,2,100,130.430738265171
"3155",6,52,2,100,211.403320462401
"3156",7,52,2,100,519.479496886821
"3157",8,52,2,100,-995.944892338462
"3158",9,52,2,100,-232.346028949597
"3159",10,52,2,100,-118.000906877956
"3160",11,52,2,100,-70.2961925776142
"3161",12,52,2,100,-42.5878316148653
"3162",13,52,2,100,-29.2325689758259
"3163",14,52,2,100,-15.6875295517605
"3164",15,52,2,100,-5.61982529202106
"3165",2,54,2,100,35.6169844204019
"3166",3,54,2,100,56.0667824315939
"3167",4,54,2,100,85.6333632851568
"3168",5,54,2,100,127.278620312423
"3169",6,54,2,100,212.100808713151
"3170",7,54,2,100,522.72199460708
"3171",8,54,2,100,-992.352518267278
"3172",9,54,2,100,-231.668311373591
"3173",10,54,2,100,-116.893109295588
"3174",11,54,2,100,-74.4353837934945
"3175",12,54,2,100,-49.2605433361404
"3176",13,54,2,100,-30.6140798840508
"3177",14,54,2,100,-16.9608392913702
"3178",15,54,2,100,-5.29800551105973
"3179",2,56,2,100,35.2031675986587
"3180",3,56,2,100,59.9263229901514
"3181",4,56,2,100,86.7577114429931
"3182",5,56,2,100,124.247725723309
"3183",6,56,2,100,207.723638490602
"3184",7,56,2,100,521.337612243309
"3185",8,56,2,100,-992.76419830697
"3186",9,56,2,100,-228.65296421346
"3187",10,56,2,100,-118.288170781356
"3188",11,56,2,100,-70.8548441163351
"3189",12,56,2,100,-43.1614675660795
"3190",13,56,2,100,-24.4827285330538
"3191",14,56,2,100,-13.4473811070294
"3192",15,56,2,100,-7.02015318962077
"3193",2,58,2,100,34.671098226694
"3194",3,58,2,100,55.0328093909677
"3195",4,58,2,100,81.2316046169948
"3196",5,58,2,100,121.216668458875
"3197",6,58,2,100,209.696189819154
"3198",7,58,2,100,520.326868406997
"3199",8,58,2,100,-989.994217736307
"3200",9,58,2,100,-225.852287585417
"3201",10,58,2,100,-114.626343742215
"3202",11,58,2,100,-68.6421791323567
"3203",12,58,2,100,-46.4179217770327
"3204",13,58,2,100,-26.1877569777379
"3205",14,58,2,100,-15.2333556743352
"3206",15,58,2,100,-9.71629523435843
"3207",2,60,2,100,35.3364283852783
"3208",3,60,2,100,56.2608445496683
"3209",4,60,2,100,86.2766968479735
"3210",5,60,2,100,127.420585884974
"3211",6,60,2,100,212.958377622482
"3212",7,60,2,100,516.426591117994
"3213",8,60,2,100,-993.580439501628
"3214",9,60,2,100,-228.980463088566
"3215",10,60,2,100,-117.553235635535
"3216",11,60,2,100,-70.7210112703605
"3217",12,60,2,100,-47.5845915392833
"3218",13,60,2,100,-29.6458758315574
"3219",14,60,2,100,-13.6521135730795
"3220",15,60,2,100,-2.83651340508337
"3221",2,62,2,100,33.179681775615
"3222",3,62,2,100,59.2039608286979
"3223",4,62,2,100,80.8924268439335
"3224",5,62,2,100,125.687830048723
"3225",6,62,2,100,211.345292165892
"3226",7,62,2,100,521.455888629781
"3227",8,62,2,100,-994.277485513691
"3228",9,62,2,100,-228.84428800365
"3229",10,62,2,100,-117.903611981083
"3230",11,62,2,100,-68.5960503653675
"3231",12,62,2,100,-39.5930060546746
"3232",13,62,2,100,-22.6424060941891
"3233",14,62,2,100,-14.4573672571226
"3234",15,62,2,100,-5.09076449131203
"3235",2,64,2,100,34.2375776708702
"3236",3,64,2,100,54.902120378889
"3237",4,64,2,100,86.4041726372014
"3238",5,64,2,100,129.378716257048
"3239",6,64,2,100,208.944493927971
"3240",7,64,2,100,520.240918397314
"3241",8,64,2,100,-989.851732400546
"3242",9,64,2,100,-229.66530819214
"3243",10,64,2,100,-114.774493775224
"3244",11,64,2,100,-68.2399500629168
"3245",12,64,2,100,-42.287634801732
"3246",13,64,2,100,-26.6100481227028
"3247",14,64,2,100,-15.7977467362452
"3248",15,64,2,100,-5.85306010973454
"3249",2,66,2,100,34.6643326632509
"3250",3,66,2,100,54.6721438253313
"3251",4,66,2,100,83.8556107106229
"3252",5,66,2,100,127.451285480551
"3253",6,66,2,100,210.810203108731
"3254",7,66,2,100,520.970266232173
"3255",8,66,2,100,-991.740633024118
"3256",9,66,2,100,-230.148264854499
"3257",10,66,2,100,-114.62699758937
"3258",11,66,2,100,-70.6018262231971
"3259",12,66,2,100,-43.6903658362338
"3260",13,66,2,100,-23.9963763950661
"3261",14,66,2,100,-10.1216066392981
"3262",15,66,2,100,-0.0938314601022512
"3263",2,68,2,100,35.5541585221268
"3264",3,68,2,100,52.4129475748427
"3265",4,68,2,100,86.902398409984
"3266",5,68,2,100,130.429450283571
"3267",6,68,2,100,205.171370129028
"3268",7,68,2,100,518.314724560349
"3269",8,68,2,100,-988.907428859574
"3270",9,68,2,100,-223.391237714138
"3271",10,68,2,100,-115.949734979025
"3272",11,68,2,100,-64.0470685690906
"3273",12,68,2,100,-39.0157900446873
"3274",13,68,2,100,-23.9819876478903
"3275",14,68,2,100,-11.5191309003572
"3276",15,68,2,100,-3.68984636440632
"3277",2,70,2,100,34.5491513501816
"3278",3,70,2,100,57.0012498439113
"3279",4,70,2,100,83.3938901609496
"3280",5,70,2,100,130.298609636135
"3281",6,70,2,100,212.311806941026
"3282",7,70,2,100,521.62435989514
"3283",8,70,2,100,-988.910101494213
"3284",9,70,2,100,-223.186878288674
"3285",10,70,2,100,-113.535728439676
"3286",11,70,2,100,-64.8029442240647
"3287",12,70,2,100,-39.5547888549437
"3288",13,70,2,100,-22.6013441832268
